id,title,filtered_words_str,label
R119,New Report on Climate Change,"lay,without,turn,natural.,need,right,among,explain.,throw,fall,training,suffer.,experts,discuss,ongoing,developments,climate,change.",REAL
R087,New Report on Budget Report,"establish,system,beyond,almost,heavy,seat.,mission,drop,audience,him.,need,party,tough,resource.,experts,discuss,ongoing,developments,budget,report.",REAL
F145,Miracle Drug Confirmed by Sources,"cost,five,increase,second,mean,animal.,—,shocking,claims,miracle,drug,surface,internet.",FAKE
R065,New Report on Budget Report,"realize,common,door.,business,raise,discussion.,professor,world,indeed,daughter,answer.,experts,discuss,ongoing,developments,budget,report.",REAL
R208,New Report on Budget Report,"consumer,seem,drop,sister.,structure,put,surface,important,draw,television.,show,participant,level,plant,book,night.,experts,discuss,ongoing,developments,budget,report.",REAL
R048,New Report on Budget Report,"medical,occur,particular,your.,experts,discuss,ongoing,developments,budget,report.",REAL
F076,Aliens Confirmed by Sources,"audience,stage,include,call,carry,media,want.,behavior,kitchen,hot.,small,wait,impact,enjoy,especially,manager.,—,shocking,claims,aliens,surface,internet.",FAKE
R019,New Report on Policy,"stand,every,crime,themselves.,information,protect,environmental,condition.,effect,whether,nice,force,quite.,experts,discuss,ongoing,developments,policy.",REAL
F115,Immortal Jellyfish Confirmed by Sources,"father,stage,eight,seek.,remember,human,time,strong,discuss,since.,democratic,low,side,war,control.,—,shocking,claims,immortal,jellyfish,surface,internet.",FAKE
R031,New Report on Education,"simply,course,yourself.,financial,guy,ok,middle,material.,arrive,ball,national,brother,available,side,key.,experts,discuss,ongoing,developments,education.",REAL
R190,New Report on Research,"performance,outside,question,poor,wife,lead.,experts,discuss,ongoing,developments,research.",REAL
F057,Mind Control Confirmed by Sources,"thought,job,available,positive,last,part,down.,start,improve,education,growth,way,three,area.,—,shocking,claims,mind,control,surface,internet.",FAKE
F158,Immortal Jellyfish Confirmed by Sources,"cell,member,activity,risk,ball,strong.,sometimes,shake,able,understand,exist.,effort,half,ball,protect,bill,college,media,medical.,—,shocking,claims,immortal,jellyfish,surface,internet.",FAKE
F234,Flat Earth Confirmed by Sources,"game,professional,work.,song,black,significant,store,force.,prepare,exactly,city,cold,friend,method.,—,shocking,claims,flat,earth,surface,internet.",FAKE
F155,Flat Earth Confirmed by Sources,"road,person,box,like.,follow,report,pressure,state,tonight,eye,history.,—,shocking,claims,flat,earth,surface,internet.",FAKE
F106,Flat Earth Confirmed by Sources,"away,member,send,fear,stop,evidence.,mr,poor,growth,paper,sign,foot,seem,next.,rate,feel,word,age,role,ever,kind.,—,shocking,claims,flat,earth,surface,internet.",FAKE
R051,New Report on Policy,"today,wife,southern,air.,suggest,free,test,what.,country,industry,join,every,away,skill,structure.,experts,discuss,ongoing,developments,policy.",REAL
R203,New Report on Education,"recent,level,actually.,organization,memory,modern,mention,fall,hit.,one,item,land,must,rate.,experts,discuss,ongoing,developments,education.",REAL
F063,Secret Cure Confirmed by Sources,"amount,task,include,dinner,alone,music.,hundred,father,break,like,color,pressure,yet.,—,shocking,claims,secret,cure,surface,internet.",FAKE
R080,New Report on Policy,"explain,training,significant,see,financial,note,forward.,thought,including,special,leave.,place,reduce,collection,down.,experts,discuss,ongoing,developments,policy.",REAL
R226,New Report on Public Health,"front,term,difference,drive.,six,western,result,thousand,get,citizen,while.,experts,discuss,ongoing,developments,public,health.",REAL
F144,Hoax Confirmed by Sources,"great,ten,item,another.,energy,wait,democratic,sell,example,form.,including,long,least.,—,shocking,claims,hoax,surface,internet.",FAKE
F241,Flat Earth Confirmed by Sources,"police,audience,cost.,nature,interest,assume,lawyer.,—,shocking,claims,flat,earth,surface,internet.",FAKE
R150,New Report on Election,"road,really,real.,available,capital,head,bill,successful.,manage,also,newspaper,reduce,material,study,collection.,experts,discuss,ongoing,developments,election.",REAL
R153,New Report on Research,"million,various,kitchen,benefit.,lose,fly,coach.,source,must,assume,newspaper,certainly.,experts,discuss,ongoing,developments,research.",REAL
F175,Hoax Confirmed by Sources,"recently,college,real,term,edge.,majority,difficult,always,hundred,reach,growth,lead.,—,shocking,claims,hoax,surface,internet.",FAKE
F161,Immortal Jellyfish Confirmed by Sources,"hope,respond,station,say,plant,mouth,site.,provide,individual,section,actually,democrat,foot.,learn,care,house.,—,shocking,claims,immortal,jellyfish,surface,internet.",FAKE
F147,Secret Cure Confirmed by Sources,"six,nice,former,employee,five,respond,black.,report,budget,late,benefit,culture.,—,shocking,claims,secret,cure,surface,internet.",FAKE
F018,Secret Cure Confirmed by Sources,"bring,tend,behind.,project,yet,life,activity,son,art,doctor,special.,—,shocking,claims,secret,cure,surface,internet.",FAKE
F211,Celebrity Scandal Confirmed by Sources,"fill,woman,less,style,close,require.,trade,house,garden.,western,research,issue,employee,degree,yes,image.,—,shocking,claims,celebrity,scandal,surface,internet.",FAKE
R117,New Report on Research,"head,one,gas,painting,rest.,law,star,leg.,ahead,final,officer,mention.,experts,discuss,ongoing,developments,research.",REAL
F016,Aliens Confirmed by Sources,"debate,add,season,listen,pattern.,trial,forget,computer,small,day.,—,shocking,claims,aliens,surface,internet.",FAKE
F029,Flat Earth Confirmed by Sources,"beautiful,process,happy,perhaps,late,focus,series.,career,thus,gas,lose,vote,technology.,—,shocking,claims,flat,earth,surface,internet.",FAKE
F205,Celebrity Scandal Confirmed by Sources,"carry,dog,may,child.,especially,serious,agent,according,carry,actually.,—,shocking,claims,celebrity,scandal,surface,internet.",FAKE
R112,New Report on Economic Growth,"network,time,computer,although.,certainly,example,choose,else,wife,quality.,experts,discuss,ongoing,developments,economic,growth.",REAL
F218,Government Cover-Up Confirmed by Sources,"fast,expect,pm,relate.,particularly,character,anyone,find,federal.,third,laugh,particularly,whether,general,always,discuss,learn.,field,increase,especially,participant.,—,shocking,claims,government,cover-up,surface,internet.",FAKE
R187,New Report on Education,"traditional,smile,free,history,imagine.,kid,ball,home,to.,soldier,mrs,level,lot,compare,player.,situation,southern,game,blood,professor,baby,away,employee.,experts,discuss,ongoing,developments,education.",REAL
F087,Celebrity Scandal Confirmed by Sources,"change,fall,leg,budget,pay,window.,radio,cold,level.,center,prove,movie.,—,shocking,claims,celebrity,scandal,surface,internet.",FAKE
R171,New Report on Education,"light,view,compare,trip,gun,foreign,near.,laugh,right,light,concern,player,also.,bar,need,fear,stage.,experts,discuss,ongoing,developments,education.",REAL
R113,New Report on Technology Breakthrough,"approach,increase,wear,pass,compare,must.,successful,coach,others,professor,cultural,town,research.,pressure,source,strong,right.,experts,discuss,ongoing,developments,technology,breakthrough.",REAL
R222,New Report on Public Health,"dinner,feel,upon,war,ahead,understand.,land,plant,foreign,idea,sense.,experts,discuss,ongoing,developments,public,health.",REAL
F233,Secret Cure Confirmed by Sources,"notice,serious,task,school,maintain,meet,memory.,language,bill,administration,newspaper,big,treat,really.,guy,perform,leader,maintain,box.,—,shocking,claims,secret,cure,surface,internet.",FAKE
R223,New Report on Climate Change,"boy,charge,bank,matter,share,government,movie.,wide,let,maintain,fall.,experts,discuss,ongoing,developments,climate,change.",REAL
F224,Secret Cure Confirmed by Sources,"later,nature,partner,bag,top.,building,mission,owner,create,western,laugh.,already,arm,republican,apply.,—,shocking,claims,secret,cure,surface,internet.",FAKE
R181,New Report on Climate Change,"budget,cultural,science.,paper,million,process,film,step,loss,religious.,experts,discuss,ongoing,developments,climate,change.",REAL
R056,New Report on Public Health,"central,style,manage,serious,catch,term.,affect,provide,science,end,thing,little.,race,process,next,message.,experts,discuss,ongoing,developments,public,health.",REAL
R110,New Report on Education,"beautiful,change,speech,education,hope,physical.,along,employee,pressure,whole.,ask,might,young,require,notice,play,save.,experts,discuss,ongoing,developments,education.",REAL
R219,New Report on Education,"perhaps,reveal,owner,however,mouth.,discuss,assume,country,education,husband,far,personal.,experts,discuss,ongoing,developments,education.",REAL
R224,New Report on Education,"campaign,bar,news,red,agree.,life,back,provide,i.,father,behind,add,economic,fund,forward,create.,experts,discuss,ongoing,developments,education.",REAL
F178,Immortal Jellyfish Confirmed by Sources,"ground,might,particular,create.,say,enjoy,learn,everyone,seek,often.,easy,matter,effect,gas,push.,—,shocking,claims,immortal,jellyfish,surface,internet.",FAKE
F074,Secret Cure Confirmed by Sources,"act,base,company,center,conference.,onto,operation,industry,finish,reflect,whole.,together,hit,real,room,hold,improve.,newspaper,score,magazine,pick.,—,shocking,claims,secret,cure,surface,internet.",FAKE
R034,New Report on Budget Report,"kitchen,share,speak,show,former,price.,candidate,behind,treat,life,church,special,society.,experts,discuss,ongoing,developments,budget,report.",REAL
R095,New Report on Policy,"project,ball,run,health.,girl,sort,need,manage,collection.,experts,discuss,ongoing,developments,policy.",REAL
F011,Aliens Confirmed by Sources,"sit,author,begin,hot,list,exist.,near,allow,without,number,six,peace,well.,—,shocking,claims,aliens,surface,internet.",FAKE
R162,New Report on Policy,"fall,move,loss.,participant,take,else,hit.,experts,discuss,ongoing,developments,policy.",REAL
R218,New Report on Election,"major,population,watch,society.,major,young,behind,image,threat,board.,specific,wonder,structure,education.,experts,discuss,ongoing,developments,election.",REAL
F136,Miracle Drug Confirmed by Sources,"fact,sign,either,many,become.,ball,suddenly,civil.,—,shocking,claims,miracle,drug,surface,internet.",FAKE
R108,New Report on Economic Growth,"benefit,ever,international,among,several,great.,night,paper,get,give,collection.,experts,discuss,ongoing,developments,economic,growth.",REAL
R186,New Report on Research,"fly,foot,director,official,identify,camera.,star,also,listen,star.,many,claim,letter,produce,quite,chair.,top,imagine,though,respond.,experts,discuss,ongoing,developments,research.",REAL
R248,New Report on Technology Breakthrough,"education,win,pretty,operation,necessary,list.,american,child,look,pm,oil.,experts,discuss,ongoing,developments,technology,breakthrough.",REAL
F045,Immortal Jellyfish Confirmed by Sources,"option,become,claim,read,travel.,part,choice,expert.,buy,surface,stay,product,mrs,fear,sort.,—,shocking,claims,immortal,jellyfish,surface,internet.",FAKE
F092,Secret Cure Confirmed by Sources,"thousand,choice.,real,program,treat,involve,control,major,where.,difference,race,guy,front,energy,guess,yard.,—,shocking,claims,secret,cure,surface,internet.",FAKE
R100,New Report on Technology Breakthrough,"none,hope,game,gas,produce,relate,know.,health,public,nothing,cause.,law,plan,line,left,bed,machine,method,whole.,experts,discuss,ongoing,developments,technology,breakthrough.",REAL
F075,Miracle Drug Confirmed by Sources,"effort,politics,law,seat,policy,stuff.,product,growth,bit,operation.,—,shocking,claims,miracle,drug,surface,internet.",FAKE
R059,New Report on Technology Breakthrough,"firm,use,ask,visit,him.,way,produce,poor,music,example.,experts,discuss,ongoing,developments,technology,breakthrough.",REAL
F213,Hoax Confirmed by Sources,"eight,majority,wait,prevent,find,break.,remain,improve,look,rock.,—,shocking,claims,hoax,surface,internet.",FAKE
R233,New Report on Education,"decade,others,dog,start.,decade,either,spring,response,determine,well,short.,data,year,measure,difference,wonder,particularly,ok.,experts,discuss,ongoing,developments,education.",REAL
F072,Mind Control Confirmed by Sources,"increase,late,threat,information,budget,baby,various.,focus,foot,help,guy.,—,shocking,claims,mind,control,surface,internet.",FAKE
R184,New Report on Budget Report,"hit,attention,western,player,leave,green,board.,size,discussion,clear,push,memory,many.,across,prove,begin,must,program.,experts,discuss,ongoing,developments,budget,report.",REAL
F134,Secret Cure Confirmed by Sources,"chance,suffer,writer,book,possible,father.,wish,often,rule,new,produce,large.,rock,series,senior,building.,—,shocking,claims,secret,cure,surface,internet.",FAKE
R096,New Report on Research,"fast,position,summer,international,young.,democrat,compare,customer,true.,point,theory.,experts,discuss,ongoing,developments,research.",REAL
R020,New Report on Policy,"hair,sign,chance,policy.,mind,foreign,floor,travel,way.,idea,lead,article,chance,mouth.,experts,discuss,ongoing,developments,policy.",REAL
R067,New Report on Policy,"memory,may,short,oil.,individual,say,sit,suddenly,everybody,let,purpose.,experts,discuss,ongoing,developments,policy.",REAL
R215,New Report on Education,"director,owner,actually,civil.,experts,discuss,ongoing,developments,education.",REAL
R127,New Report on Policy,"church,number,industry,stay,attention.,score,us,charge,animal.,source,summer,ready,rock,marriage.,experts,discuss,ongoing,developments,policy.",REAL
R235,New Report on Technology Breakthrough,"year,student,explain,far,find.,ball,entire,paper,teacher.,experts,discuss,ongoing,developments,technology,breakthrough.",REAL
R163,New Report on Climate Change,"rest,worker,eight.,property,program,coach,wonder,know,clear.,total,less,red,security,foreign.,experts,discuss,ongoing,developments,climate,change.",REAL
R002,New Report on Education,"draw,age,attention,discover.,floor,difference,cut,us,movie,blood,writer.,care,son,view,else,tv,benefit,in.,experts,discuss,ongoing,developments,education.",REAL
R021,New Report on Education,"ago,guy,watch,article,especially.,young,culture,season,interest,worry.,experts,discuss,ongoing,developments,education.",REAL
R013,New Report on Technology Breakthrough,"consumer,early,list.,sea,door,deep,health.,whose,challenge,alone,argue.,experts,discuss,ongoing,developments,technology,breakthrough.",REAL
F195,Flat Earth Confirmed by Sources,"stop,article,available.,rich,common,individual,professional,rule.,owner,perhaps,determine.,parent,good,effect,feel.,—,shocking,claims,flat,earth,surface,internet.",FAKE
R101,New Report on Research,"ready,teach,computer.,small,development,unit,nation,necessary,force,share.,experts,discuss,ongoing,developments,research.",REAL
R055,New Report on Research,"form,treatment.,relate,everybody,course,whatever.,energy,white,hold,four,skin.,experts,discuss,ongoing,developments,research.",REAL
F190,Secret Cure Confirmed by Sources,"nearly,always,star,police,agreement.,education,save,church,official,expect,raise,north.,future,seat,type,operation,number,first.,—,shocking,claims,secret,cure,surface,internet.",FAKE
R004,New Report on Education,"environment,discussion,feeling,prevent,degree,sport.,town,walk,great,skin,development,field.,church,matter,wife,want,employee.,experts,discuss,ongoing,developments,education.",REAL
F080,Celebrity Scandal Confirmed by Sources,"question,pay,recognize,american.,hair,take,west,half,own.,sense,agency,act,state,couple.,—,shocking,claims,celebrity,scandal,surface,internet.",FAKE
F049,Hoax Confirmed by Sources,"never,field,language.,development,tonight,put,woman,also.,appear,religious.,—,shocking,claims,hoax,surface,internet.",FAKE
F184,Secret Cure Confirmed by Sources,"crime,court,establish,key,meet.,court,republican,picture,wonder.,bad,fear,open,enjoy,power,yes,military.,early,reduce,government,especially,writer.,—,shocking,claims,secret,cure,surface,internet.",FAKE
F030,Secret Cure Confirmed by Sources,"million,attack,pattern,director,during.,natural,safe,rest,week.,various,whole,throw,decide,standard,case,more.,—,shocking,claims,secret,cure,surface,internet.",FAKE
R213,New Report on Budget Report,"professional,society,likely,show,page.,cold,build,imagine,worker.,experts,discuss,ongoing,developments,budget,report.",REAL
F128,Immortal Jellyfish Confirmed by Sources,"pull,success,carry,unit,available.,head,three,road,care.,—,shocking,claims,immortal,jellyfish,surface,internet.",FAKE
R231,New Report on Policy,"recently,center,position,central,notice.,development,source,concern.,experts,discuss,ongoing,developments,policy.",REAL
R061,New Report on Technology Breakthrough,"character,range,edge,economic,mrs,significant.,find,shake,mother.,travel,executive,situation,hot,central.,design,something,contain,seat,structure,number.,experts,discuss,ongoing,developments,technology,breakthrough.",REAL
R137,New Report on Education,"particular,less,meet,good,concern,dark,man,set.,management,agent,nearly.,evidence,tend,father.,experts,discuss,ongoing,developments,education.",REAL
R185,New Report on Technology Breakthrough,"sell,hour,throughout,play,other.,office,fact,training,picture,here.,experts,discuss,ongoing,developments,technology,breakthrough.",REAL
R204,New Report on Technology Breakthrough,"drop,vote,first,hour,republican.,bill,explain,campaign.,experts,discuss,ongoing,developments,technology,breakthrough.",REAL
F217,Immortal Jellyfish Confirmed by Sources,"agree,field,year,difference,image.,continue,meet,contain,middle,long,artist.,—,shocking,claims,immortal,jellyfish,surface,internet.",FAKE
F176,Miracle Drug Confirmed by Sources,"tell,take,chair,natural,view,cold,road.,alone,common,really,contain,drop.,material,pattern,put.,—,shocking,claims,miracle,drug,surface,internet.",FAKE
R245,New Report on Technology Breakthrough,"everybody,street,north.,lay,face,president,leave,cover.,experts,discuss,ongoing,developments,technology,breakthrough.",REAL
R104,New Report on Election,"national,expect.,star,leader,give,professor.,experts,discuss,ongoing,developments,election.",REAL
F156,Flat Earth Confirmed by Sources,"note,bring,reduce,office,money,west.,—,shocking,claims,flat,earth,surface,internet.",FAKE
R194,New Report on Election,"watch,indicate,drop.,exist,notice,teach,decision,war.,experts,discuss,ongoing,developments,election.",REAL
R161,New Report on Technology Breakthrough,"send,become,tax,piece,impact.,kid,quite,level,father,movement,store,group.,experts,discuss,ongoing,developments,technology,breakthrough.",REAL
F113,Immortal Jellyfish Confirmed by Sources,"purpose,tonight,tend.,pay,key,president,decide,much.,wind,even,range,plant,along,spend.,—,shocking,claims,immortal,jellyfish,surface,internet.",FAKE
F150,Hoax Confirmed by Sources,"sense,local,director,piece,laugh.,economy,east,social,start,officer,win,medical,since.,—,shocking,claims,hoax,surface,internet.",FAKE
F047,Miracle Drug Confirmed by Sources,"last,six,low,recognize,imagine,cost,rather.,government,image,recent,light.,fly,vote,weight,friend,central.,structure,laugh,seat.,—,shocking,claims,miracle,drug,surface,internet.",FAKE
F008,Hoax Confirmed by Sources,"institution,mention,why.,three,else,behavior,whether,loss,business,common.,—,shocking,claims,hoax,surface,internet.",FAKE
F229,Aliens Confirmed by Sources,"agent,accept,various,senior.,every,fill,recognize,beat,name,measure,mean.,pm,claim,election,type,create,heavy.,—,shocking,claims,aliens,surface,internet.",FAKE
R001,New Report on Research,"kind,candidate,tend,let,for.,teach,indicate,less,different,country.,american,go,rest,natural,understand.,experts,discuss,ongoing,developments,research.",REAL
R241,New Report on Public Health,"international,significant,rather,political,single,feel,however,start.,amount,perhaps,current,today,author.,cup,matter,trade,sound.,science,high,tell,long,share,forget.,experts,discuss,ongoing,developments,public,health.",REAL
R198,New Report on Climate Change,"four,wide,front,just.,research,machine,sometimes,maintain,strong,myself.,positive,six,school,eight,real.,experts,discuss,ongoing,developments,climate,change.",REAL
R229,New Report on Research,"likely,animal,player,focus.,garden,six.,claim,approach,result,would.,experts,discuss,ongoing,developments,research.",REAL
R205,New Report on Public Health,"new,rate,really.,research,top,job,score,recently,study,cup.,experts,discuss,ongoing,developments,public,health.",REAL
F123,Celebrity Scandal Confirmed by Sources,"leave,marriage,direction,always,computer.,south,send,war,within,ok,wait.,yeah,ground,interest,else,voice.,—,shocking,claims,celebrity,scandal,surface,internet.",FAKE
F043,Celebrity Scandal Confirmed by Sources,"perhaps,school,address,leave,culture,yes,international.,hope,small,future.,past,model,although.,—,shocking,claims,celebrity,scandal,surface,internet.",FAKE
F097,Celebrity Scandal Confirmed by Sources,"pretty,check,physical,oil.,care,reflect,reality.,theory,state,decision.,begin,election,art,relate,student,threat.,—,shocking,claims,celebrity,scandal,surface,internet.",FAKE
R014,New Report on Research,"office,soldier,per,job.,note,fear,station,floor,card,run,news,guy.,produce.,experts,discuss,ongoing,developments,research.",REAL
F005,Flat Earth Confirmed by Sources,"brother,start,executive,decide.,top,town,impact,amount,bad,hot,particular.,—,shocking,claims,flat,earth,surface,internet.",FAKE
R234,New Report on Research,"list,impact,blue.,experts,discuss,ongoing,developments,research.",REAL
F143,Aliens Confirmed by Sources,"car.,live,every,manager,son.,—,shocking,claims,aliens,surface,internet.",FAKE
R073,New Report on Economic Growth,"memory,family,feel,discuss.,building,two,accept,car,charge.,experts,discuss,ongoing,developments,economic,growth.",REAL
R239,New Report on Education,"represent,fish,mention,treatment,lead,week.,part,pm,force.,meeting,simple,audience,high,meeting.,experts,discuss,ongoing,developments,education.",REAL
F181,Aliens Confirmed by Sources,"home,finally,policy,much.,couple,employee,discuss.,—,shocking,claims,aliens,surface,internet.",FAKE
R138,New Report on Election,"follow,short,reason,hold,clear.,international,central,lot,decision,together,cold.,experts,discuss,ongoing,developments,election.",REAL
R172,New Report on Economic Growth,"wall,experience,effect,somebody,kid.,least,song,community,baby,develop,matter.,conference,sport,data,certainly,case.,experts,discuss,ongoing,developments,economic,growth.",REAL
R143,New Report on Policy,"wind,strategy,local,son,indicate.,name,establish,yard,necessary,then.,sort,range,finally,agreement.,experts,discuss,ongoing,developments,policy.",REAL
F166,Mind Control Confirmed by Sources,"part,professor,involve,young,anyone,hold,population.,see,drop,particular.,—,shocking,claims,mind,control,surface,internet.",FAKE
R003,New Report on Budget Report,"wife,lose,money,pretty,fall.,officer,news,side.,really,power,sometimes,party,consumer.,experts,discuss,ongoing,developments,budget,report.",REAL
R167,New Report on Climate Change,"rather,color,level,nearly,nearly.,part,stuff,media.,experts,discuss,ongoing,developments,climate,change.",REAL
R183,New Report on Climate Change,"heavy,next.,current,film,suggest,southern,where.,experts,discuss,ongoing,developments,climate,change.",REAL
R238,New Report on Technology Breakthrough,"civil,wall,development,memory,personal,run.,experts,discuss,ongoing,developments,technology,breakthrough.",REAL
R041,New Report on Election,"us,month,show,month,term.,near,huge,weight.,less,thought,white,still,line.,experts,discuss,ongoing,developments,election.",REAL
F237,Government Cover-Up Confirmed by Sources,"character,similar,stage,husband,officer,center,region.,cultural,free,key.,—,shocking,claims,government,cover-up,surface,internet.",FAKE
R086,New Report on Research,"subject,company,indeed,baby,local,letter.,cost,kitchen,opportunity,education.,safe,position,toward,artist,certainly,education.,week,expert,leader,everyone,billion.,experts,discuss,ongoing,developments,research.",REAL
R240,New Report on Policy,"yes,child,outside,past,thank.,music,seat,foot,message,court.,professional,religious,example.,experts,discuss,ongoing,developments,policy.",REAL
R133,New Report on Public Health,"land,doctor,style,available,collection.,specific,serious,east,follow.,experts,discuss,ongoing,developments,public,health.",REAL
F044,Hoax Confirmed by Sources,"tax,yet,visit,fund,local,sure.,six,city,speech,hold,president,level,with.,thought,executive,expert,green,military,anyone,air.,car,challenge.,—,shocking,claims,hoax,surface,internet.",FAKE
F125,Government Cover-Up Confirmed by Sources,"around,central,big.,leave,human,hold,training,service,southern,dog,game.,gun,lot,evening.,—,shocking,claims,government,cover-up,surface,internet.",FAKE
F165,Secret Cure Confirmed by Sources,"peace,music,success,compare.,pretty,floor,perform,possible,require,various,light.,—,shocking,claims,secret,cure,surface,internet.",FAKE
F137,Flat Earth Confirmed by Sources,"order,wear,single,require.,since,door,structure,trouble,difficult,technology.,—,shocking,claims,flat,earth,surface,internet.",FAKE
R088,New Report on Research,"particularly,apply,firm,compare.,somebody,hear,new,author,car,people.,accept,look,onto,foot.,candidate,old,process,fact,event.,experts,discuss,ongoing,developments,research.",REAL
R169,New Report on Technology Breakthrough,"question,system,great,perhaps,collection,data.,many,data,total,though,somebody,college.,policy,describe,thing,present,everything.,experts,discuss,ongoing,developments,technology,breakthrough.",REAL
R193,New Report on Technology Breakthrough,"indeed,check,life,town.,read,table,police,human,sea.,across,serve,garden.,experts,discuss,ongoing,developments,technology,breakthrough.",REAL
F247,Mind Control Confirmed by Sources,"walk,audience,customer,outside,personal,song.,take,beat,red.,—,shocking,claims,mind,control,surface,internet.",FAKE
R179,New Report on Technology Breakthrough,"address,indeed,together.,experts,discuss,ongoing,developments,technology,breakthrough.",REAL
F138,Immortal Jellyfish Confirmed by Sources,"magazine,perform,allow,base,parent,try,edge.,pass,gas,management,rich,newspaper,mean.,—,shocking,claims,immortal,jellyfish,surface,internet.",FAKE
R017,New Report on Policy,"collection,population,news.,media,analysis,quickly,everyone,road.,race,field,fall,budget,catch,father,but.,experts,discuss,ongoing,developments,policy.",REAL
F090,Mind Control Confirmed by Sources,"trial,back,natural,mission.,budget,include,specific.,—,shocking,claims,mind,control,surface,internet.",FAKE
F222,Mind Control Confirmed by Sources,"bag,nation,natural.,lose,year,wonder,including,born,bag,answer.,close,later,drug,coach,low,officer.,—,shocking,claims,mind,control,surface,internet.",FAKE
R114,New Report on Climate Change,"central,message,second,relate,note,win.,surface,world,four,real,pay.,experts,discuss,ongoing,developments,climate,change.",REAL
F235,Celebrity Scandal Confirmed by Sources,"close,level,go,certainly.,necessary,talk,suffer,single,question.,—,shocking,claims,celebrity,scandal,surface,internet.",FAKE
F185,Hoax Confirmed by Sources,"act,set,son,television.,garden,outside,environment,day,debate.,wife,level,southern,one,executive,south,arm.,—,shocking,claims,hoax,surface,internet.",FAKE
F221,Flat Earth Confirmed by Sources,"environmental,little,test,tell,let,perform,listen,point.,often,opportunity,detail,performance,night,good.,sister,write,perhaps,represent.,—,shocking,claims,flat,earth,surface,internet.",FAKE
F054,Secret Cure Confirmed by Sources,"door,technology,hour,model,himself.,need,indeed,order,billion.,common,hundred,school.,explain,collection,cell.,—,shocking,claims,secret,cure,surface,internet.",FAKE
R000,New Report on Public Health,"reflect,surface.,toward,response,night,nothing,go,officer,summer.,experts,discuss,ongoing,developments,public,health.",REAL
R178,New Report on Budget Report,"indicate,seem,reality,season,about.,good,forward,career,pass,green,game.,social,money,style,fund,risk,unit,capital.,experts,discuss,ongoing,developments,budget,report.",REAL
F006,Hoax Confirmed by Sources,"decide,marriage,prevent,list.,player,real,positive,institution.,—,shocking,claims,hoax,surface,internet.",FAKE
F174,Secret Cure Confirmed by Sources,"responsibility,believe,gas,respond,american,glass.,everybody,summer,difference,morning,home.,—,shocking,claims,secret,cure,surface,internet.",FAKE
R009,New Report on Election,"might,send,worry,report,necessary,news,town.,benefit,guess,democratic,thank.,mission,still,general,then.,experts,discuss,ongoing,developments,election.",REAL
R122,New Report on Economic Growth,"different,bag,coach.,station,president,real,value,task.,media,seven,everything,man,city.,experts,discuss,ongoing,developments,economic,growth.",REAL
F189,Immortal Jellyfish Confirmed by Sources,"grow,beautiful,yeah,news,two,range.,story,minute,military,fire,much.,—,shocking,claims,immortal,jellyfish,surface,internet.",FAKE
R146,New Report on Technology Breakthrough,"front,attack,how.,bit,question,power,gun,step.,experts,discuss,ongoing,developments,technology,breakthrough.",REAL
R022,New Report on Climate Change,"since,history,off.,ground,local,number,meeting,north,scene.,experts,discuss,ongoing,developments,climate,change.",REAL
F177,Aliens Confirmed by Sources,"issue,task,little,opportunity.,entire,simple,religious,far,expert.,say,class,art,city,everyone,although,fire.,—,shocking,claims,aliens,surface,internet.",FAKE
F021,Secret Cure Confirmed by Sources,"mother,soldier,across,suffer,bar,gas,would.,matter,new,pattern,drive,civil.,—,shocking,claims,secret,cure,surface,internet.",FAKE
R039,New Report on Economic Growth,"southern,station,eye,close,cause,important.,growth,know,notice,operation,like.,experts,discuss,ongoing,developments,economic,growth.",REAL
