id,title,filtered_words_str,label
F061,Miracle Drug Confirmed by Sources,"five,song,poor,test,fill.,stay,none,feel,outside,simply.,build,positive,sister,serve,bad.,task,day,onto,education,thus.,—,shocking,claims,miracle,drug,surface,internet.",FAKE
R057,New Report on Technology Breakthrough,"environmental,hope,forward,car,cover,probably.,speech,computer,home,service.,mention,peace,act,cut,though,forget.,yard,learn,control,meeting,call,dream.,experts,discuss,ongoing,developments,technology,breakthrough.",REAL
F154,Immortal Jellyfish Confirmed by Sources,"yeah,sit,organization.,project,drive,alone,image.,—,shocking,claims,immortal,jellyfish,surface,internet.",FAKE
F052,Mind Control Confirmed by Sources,"improve,yes,trip,know,mind.,left,security,put,or.,—,shocking,claims,mind,control,surface,internet.",FAKE
F124,Flat Earth Confirmed by Sources,"remember,summer,evidence,personal,candidate,example,or.,security,mind,agency,economy.,modern,think,debate,fine.,four,town,skin,once.,—,shocking,claims,flat,earth,surface,internet.",FAKE
R071,New Report on Budget Report,"evening,hit,direction,yes,total.,agency,yes,amount,together,start.,experts,discuss,ongoing,developments,budget,report.",REAL
R152,New Report on Budget Report,"success,blue,ahead,great,same.,general,thousand,admit,development,support.,experts,discuss,ongoing,developments,budget,report.",REAL
F038,Mind Control Confirmed by Sources,"situation,throw,world,professor,action,community,air.,relationship,enjoy,popular,public,board,financial.,—,shocking,claims,mind,control,surface,internet.",FAKE
F101,Immortal Jellyfish Confirmed by Sources,"five,soon,the.,administration,try,avoid,mrs.,—,shocking,claims,immortal,jellyfish,surface,internet.",FAKE
F203,Celebrity Scandal Confirmed by Sources,"south,difficult,exactly,consider,thing,foot,science.,—,shocking,claims,celebrity,scandal,surface,internet.",FAKE
F192,Government Cover-Up Confirmed by Sources,"natural,college,close,growth,expert,store.,—,shocking,claims,government,cover-up,surface,internet.",FAKE
R189,New Report on Climate Change,"support,including,worker,center.,anything,serve,reason,poor,among.,wind,seat,quite,trip,director,able.,experts,discuss,ongoing,developments,climate,change.",REAL
R098,New Report on Election,"likely,play,wish.,positive,region,build.,party,whole,want,expect,environmental,southern.,spring,since,tax,represent,owner.,experts,discuss,ongoing,developments,election.",REAL
R149,New Report on Economic Growth,"paper,happen,town,letter.,without,walk,idea,far,mother.,experts,discuss,ongoing,developments,economic,growth.",REAL
R046,New Report on Education,"success,model,police,gun,young.,teach,provide,suffer,appear.,experts,discuss,ongoing,developments,education.",REAL
F055,Hoax Confirmed by Sources,"decision,herself.,training,establish,individual.,—,shocking,claims,hoax,surface,internet.",FAKE
F159,Flat Earth Confirmed by Sources,"quite,difficult,trade,author,reach.,method,mr,put,particularly,project.,gun,respond,range,young,catch,test,this.,—,shocking,claims,flat,earth,surface,internet.",FAKE
F083,Secret Cure Confirmed by Sources,"argue,family,interview.,alone,interesting,ok.,significant,color,picture,wrong,doctor,wide.,—,shocking,claims,secret,cure,surface,internet.",FAKE
R109,New Report on Education,"partner,join,two,husband,case.,worker,believe,measure,security,pressure,much.,system,finally,national,firm,treat.,experts,discuss,ongoing,developments,education.",REAL
R102,New Report on Climate Change,"open,forget,painting,general,knowledge,approach,true,idea.,model,apply,group,citizen,win,billion.,order,foreign,hour,strategy,meet,fine.,experts,discuss,ongoing,developments,climate,change.",REAL
R060,New Report on Election,"writer,ability,far,both.,experts,discuss,ongoing,developments,election.",REAL
F085,Secret Cure Confirmed by Sources,"crime,many,especially.,old,lawyer,work,ball,nation,scientist.,—,shocking,claims,secret,cure,surface,internet.",FAKE
F188,Hoax Confirmed by Sources,"shake,single,pass,defense,majority.,point,machine,use,bad.,—,shocking,claims,hoax,surface,internet.",FAKE
F131,Hoax Confirmed by Sources,"tough,still,appear,expect,cell.,understand,show,practice,eye,involve.,—,shocking,claims,hoax,surface,internet.",FAKE
R202,New Report on Public Health,"analysis,standard,individual,skin,career,year.,specific,song,performance,admit,tonight.,experts,discuss,ongoing,developments,public,health.",REAL
F111,Celebrity Scandal Confirmed by Sources,"mouth,election,natural,head,start,hope.,process,top,word,book.,—,shocking,claims,celebrity,scandal,surface,internet.",FAKE
R151,New Report on Policy,"push,beyond,provide,yeah,into.,indeed,alone,effect,develop,owner,thing,industry.,boy,compare,something,door,another,prevent.,experts,discuss,ongoing,developments,policy.",REAL
F058,Government Cover-Up Confirmed by Sources,"national,deal,figure,phone,development,affect,fear.,read,wonder,item.,behind,pick,small,source,something,yeah.,—,shocking,claims,government,cover-up,surface,internet.",FAKE
R164,New Report on Education,"less,kid,back,fight,tell.,view,sport,air,agreement,although,security.,issue,ground,note,list,relate.,process,paper,production,cost.,experts,discuss,ongoing,developments,education.",REAL
F242,Celebrity Scandal Confirmed by Sources,"instead,wall,free,character,rule,energy.,risk,image,food,minute,inside.,—,shocking,claims,celebrity,scandal,surface,internet.",FAKE
F064,Mind Control Confirmed by Sources,"film,pass,mouth,it.,western,newspaper,clearly,world,cause,nearly.,rather,show,position,surface,interest.,—,shocking,claims,mind,control,surface,internet.",FAKE
R228,New Report on Education,"growth,reality,summer,middle.,treat,range,hold,and.,cover,wonder,pull,share,piece,ago.,mr,fill,station,statement,lay.,experts,discuss,ongoing,developments,education.",REAL
R210,New Report on Economic Growth,"race,method,story,relationship,never,whether.,reach,listen,explain,must.,experts,discuss,ongoing,developments,economic,growth.",REAL
R156,New Report on Policy,"third,yes,discussion,interesting,current.,decade,green,plan,product,election,trip,value.,short,strategy,trouble,pattern,sea,discuss.,site,back,rule,add.,experts,discuss,ongoing,developments,policy.",REAL
R192,New Report on Climate Change,"goal,exactly,process,record,newspaper.,national,soldier,number,best,onto,toward.,like,computer,recent,study.,experts,discuss,ongoing,developments,climate,change.",REAL
F102,Government Cover-Up Confirmed by Sources,"single,huge,may,store.,smile,painting,space,discover,minute,stop.,—,shocking,claims,government,cover-up,surface,internet.",FAKE
R237,New Report on Election,"position,station,model,throw.,example,help,car,positive.,discussion,defense,person,huge,night,away.,foreign,mission,term,official,they.,experts,discuss,ongoing,developments,election.",REAL
F015,Immortal Jellyfish Confirmed by Sources,"better,born,court,rich,voice,whether.,create,seven,compare,interesting,race,develop.,—,shocking,claims,immortal,jellyfish,surface,internet.",FAKE
F020,Celebrity Scandal Confirmed by Sources,"none,mention,front,personal.,great,population,indeed.,add,firm,decade.,—,shocking,claims,celebrity,scandal,surface,internet.",FAKE
R083,New Report on Election,"purpose,place,sell,second,include.,top,job,account,national,suggest,bring.,nearly,region,laugh,who.,produce,establish,figure,mind,three.,experts,discuss,ongoing,developments,election.",REAL
F035,Hoax Confirmed by Sources,"different,picture,tell,long,pick.,cup,different,public,soon,once.,—,shocking,claims,hoax,surface,internet.",FAKE
R082,New Report on Budget Report,"full,change,list,lawyer,pay,example.,white,perhaps,radio,field,answer,charge,type.,experts,discuss,ongoing,developments,budget,report.",REAL
F114,Mind Control Confirmed by Sources,"pattern,appear,deep,military,value.,project,free,lot,simple.,team,yet,either.,—,shocking,claims,mind,control,surface,internet.",FAKE
F179,Secret Cure Confirmed by Sources,"laugh,reflect,staff,family,picture,strong.,hair,research,training.,—,shocking,claims,secret,cure,surface,internet.",FAKE
F026,Celebrity Scandal Confirmed by Sources,"argue,great,vote,person,trade,someone,dinner.,—,shocking,claims,celebrity,scandal,surface,internet.",FAKE
R217,New Report on Election,"reason,answer,see,building,by.,never,international,air,win,know,choose.,resource,speech,forward,look.,experts,discuss,ongoing,developments,election.",REAL
F009,Celebrity Scandal Confirmed by Sources,"family,reality,office,artist.,mother,chair,fire,happy,alone.,account,first,study,require.,—,shocking,claims,celebrity,scandal,surface,internet.",FAKE
F240,Aliens Confirmed by Sources,"face,carry,compare,hit,base.,deep,body,dinner,everybody,produce,body,report.,possible,service,worry,any.,—,shocking,claims,aliens,surface,internet.",FAKE
R216,New Report on Research,"pressure,practice,minute,rule,push.,act,leave,fish,under.,possible,late,film,worry,upon,manage.,experts,discuss,ongoing,developments,research.",REAL
F129,Flat Earth Confirmed by Sources,"mission,later,center,option,choose,fish.,—,shocking,claims,flat,earth,surface,internet.",FAKE
R197,New Report on Education,"capital,audience,stay,easy,cell,above.,whether,air,keep,main,list.,put,mouth,candidate,meet.,experts,discuss,ongoing,developments,education.",REAL
F142,Government Cover-Up Confirmed by Sources,"drug,special,require,with.,tend,race,home,decide.,—,shocking,claims,government,cover-up,surface,internet.",FAKE
R140,New Report on Climate Change,"success,dog,talk,eight,free,produce.,close,put,act,laugh,a.,rich,maintain,water,power,work,hand.,experts,discuss,ongoing,developments,climate,change.",REAL
R165,New Report on Budget Report,"race,effect,friend,east,peace.,experts,discuss,ongoing,developments,budget,report.",REAL
R139,New Report on Education,"entire,several,civil,soon,parent,floor.,lawyer,top,church,born,mr,military,rise.,president,left,agency,practice,work,finish.,magazine,radio,course,improve,bed,main.,experts,discuss,ongoing,developments,education.",REAL
F232,Hoax Confirmed by Sources,"play,especially.,mission,occur,including,main,carry,not.,south,reduce,candidate,develop.,seat,lot,condition,process.,—,shocking,claims,hoax,surface,internet.",FAKE
F108,Celebrity Scandal Confirmed by Sources,"open,particularly,resource,grow.,trouble,focus,imagine,tax,trade.,successful,bank,never,race,bill,police,good,decade.,—,shocking,claims,celebrity,scandal,surface,internet.",FAKE
F167,Celebrity Scandal Confirmed by Sources,"dog,design,behavior,guy,carry,dinner.,sit,consumer,give,industry,soldier.,pass,build,meet.,—,shocking,claims,celebrity,scandal,surface,internet.",FAKE
R242,New Report on Research,"alone,doctor,later.,report,large,though,among,amount.,experts,discuss,ongoing,developments,research.",REAL
F133,Immortal Jellyfish Confirmed by Sources,"service,born,customer,school,behind.,reveal,quite,threat,current.,mr,quickly,east,response,front.,—,shocking,claims,immortal,jellyfish,surface,internet.",FAKE
F025,Flat Earth Confirmed by Sources,"way,tell,peace,subject,build.,return,stage,debate,happy,population,region,stop.,focus,world,door,store.,—,shocking,claims,flat,earth,surface,internet.",FAKE
F093,Immortal Jellyfish Confirmed by Sources,"cultural,someone,mean.,require,serve,change,nature,garden.,management,great,threat,population,lose.,—,shocking,claims,immortal,jellyfish,surface,internet.",FAKE
F236,Government Cover-Up Confirmed by Sources,"see,free,interview,stage,themselves.,blue,artist,strong,theory.,run,make,picture,require,issue.,project,land,lawyer.,—,shocking,claims,government,cover-up,surface,internet.",FAKE
F069,Flat Earth Confirmed by Sources,"step,sense,face,full,sure,wish,serve,employee.,peace,response,start,answer,culture.,—,shocking,claims,flat,earth,surface,internet.",FAKE
F219,Flat Earth Confirmed by Sources,"play,oil,conference,wish,window,knowledge.,—,shocking,claims,flat,earth,surface,internet.",FAKE
R079,New Report on Election,"fish,edge,walk,job.,experts,discuss,ongoing,developments,election.",REAL
F042,Hoax Confirmed by Sources,"plan,marriage,recognize,thousand,last,discussion.,member,claim,american,property.,—,shocking,claims,hoax,surface,internet.",FAKE
R154,New Report on Budget Report,"discussion,full,boy,subject.,experts,discuss,ongoing,developments,budget,report.",REAL
R089,New Report on Public Health,"ahead,matter,improve,surface.,impact,majority,commercial.,experts,discuss,ongoing,developments,public,health.",REAL
R038,New Report on Public Health,"yard,us,yes,write.,director,reduce,stage,nothing,realize,future,training.,experts,discuss,ongoing,developments,public,health.",REAL
R053,New Report on Economic Growth,"name,behind,head,hospital,hotel,meeting.,boy,deep,minute,foot.,degree,tv,forward.,experts,discuss,ongoing,developments,economic,growth.",REAL
F201,Hoax Confirmed by Sources,"candidate,career,job,hear,movie.,physical,information,treatment,single,third,chair,various.,term,situation,anyone,side,today,possible,him.,—,shocking,claims,hoax,surface,internet.",FAKE
F013,Secret Cure Confirmed by Sources,"black,per,type,politics,foreign.,middle,run,season,several,news,standard,visit.,local,garden,likely,major,behavior,difference,deal.,—,shocking,claims,secret,cure,surface,internet.",FAKE
R023,New Report on Policy,"everything,woman,school.,experts,discuss,ongoing,developments,policy.",REAL
R068,New Report on Technology Breakthrough,"brother,act,standard,with.,experts,discuss,ongoing,developments,technology,breakthrough.",REAL
F065,Hoax Confirmed by Sources,"window,college,call,pattern,worry.,assume,happen,air,available.,—,shocking,claims,hoax,surface,internet.",FAKE
F239,Celebrity Scandal Confirmed by Sources,"make,investment,possible,face.,star,scientist,cup,law,agree,difficult,such.,—,shocking,claims,celebrity,scandal,surface,internet.",FAKE
F084,Miracle Drug Confirmed by Sources,"poor,player.,team,anyone,tell,clear.,—,shocking,claims,miracle,drug,surface,internet.",FAKE
R120,New Report on Election,"significant,reality,might,free,true.,white,personal,write,page,somebody.,experts,discuss,ongoing,developments,election.",REAL
F207,Government Cover-Up Confirmed by Sources,"probably,one,method,listen.,every,dog,skill,feel.,—,shocking,claims,government,cover-up,surface,internet.",FAKE
R158,New Report on Economic Growth,"quickly,may,prove,they.,soldier,wind,wait,require,foot,voice.,south,explain,ten,book,blue,someone.,experts,discuss,ongoing,developments,economic,growth.",REAL
R097,New Report on Technology Breakthrough,"enough,entire,entire,choice,within.,daughter,since,her.,later,visit,hear,away.,issue,career,system,threat,information,with.,experts,discuss,ongoing,developments,technology,breakthrough.",REAL
R092,New Report on Technology Breakthrough,"space,truth,offer,student,hair,successful.,term,candidate,leg,away,measure,final.,experts,discuss,ongoing,developments,technology,breakthrough.",REAL
F172,Hoax Confirmed by Sources,"member,say,end,production.,deep,figure,blood,family,range.,day,condition,floor.,—,shocking,claims,hoax,surface,internet.",FAKE
R182,New Report on Economic Growth,"information,east,truth,charge,know,which.,experts,discuss,ongoing,developments,economic,growth.",REAL
F014,Secret Cure Confirmed by Sources,"others,return,back,wish,morning,production.,thing,future,lot.,—,shocking,claims,secret,cure,surface,internet.",FAKE
R230,New Report on Election,"cell,research,usually,industry,dark.,whatever,say,order,owner,along,author.,guy,hospital,media,beyond,teach,civil,strong,according.,experts,discuss,ongoing,developments,election.",REAL
F223,Government Cover-Up Confirmed by Sources,"ask,right,research,ever,industry,give.,seem,tend,set,summer.,find,fear,in.,—,shocking,claims,government,cover-up,surface,internet.",FAKE
R221,New Report on Policy,"pattern,foreign,student,woman,standard,put,easy.,open,help,station,determine,region,decision,along.,experts,discuss,ongoing,developments,policy.",REAL
R173,New Report on Climate Change,"box,upon,scientist,personal,information.,commercial,kid,share,near,good,building,into.,wrong,get,information,several.,experts,discuss,ongoing,developments,climate,change.",REAL
F249,Immortal Jellyfish Confirmed by Sources,"everything,method,ever,health,wall,forget.,prove,sign,mrs,author,allow,baby,compare.,—,shocking,claims,immortal,jellyfish,surface,internet.",FAKE
F112,Government Cover-Up Confirmed by Sources,"statement,man,radio,tree,middle,people.,clear,parent,offer,race,source,small.,reason,nation,cover,hot.,—,shocking,claims,government,cover-up,surface,internet.",FAKE
R058,New Report on Budget Report,"yet,statement,tough,fill,strategy.,fire,increase,knowledge,office,save.,experts,discuss,ongoing,developments,budget,report.",REAL
R159,New Report on Economic Growth,"tv,focus,section,state.,thus,court.,message,rest,suddenly,card.,experts,discuss,ongoing,developments,economic,growth.",REAL
R029,New Report on Economic Growth,"improve,determine,report,skin,various,fill,congress.,direction,natural,thing,action,effort,its.,green,also,democrat.,experts,discuss,ongoing,developments,economic,growth.",REAL
R126,New Report on Research,"young,top,go,new,mind,author.,human,american,network,main,out.,admit,yes,go,eye,usually,agreement,career.,factor,raise,beautiful,eye.,experts,discuss,ongoing,developments,research.",REAL
R132,New Report on Education,"serve,much,tough,fish,glass.,water,easy,agency,able,say.,cause,support,spring,movement,place,region.,follow,try,argue,true,ground,sort.,experts,discuss,ongoing,developments,education.",REAL
R025,New Report on Election,"nearly,tend,also,cold.,process,home,movement,foreign,else,grow.,feeling,language,hit,far.,experts,discuss,ongoing,developments,election.",REAL
F214,Secret Cure Confirmed by Sources,"possible,agent,tonight,address.,cut,study,expert,peace.,coach,doctor,join,reflect,national,perhaps.,—,shocking,claims,secret,cure,surface,internet.",FAKE
R177,New Report on Policy,"coach,front,religious,region,anything,fill,same.,state,imagine,impact.,win,skin,interview,choose.,experts,discuss,ongoing,developments,policy.",REAL
R196,New Report on Budget Report,"answer,bit,few.,less,car,several,big,law,administration.,experts,discuss,ongoing,developments,budget,report.",REAL
R135,New Report on Budget Report,"act,approach,fall,information,well,however.,born,avoid,party,challenge.,experts,discuss,ongoing,developments,budget,report.",REAL
F152,Government Cover-Up Confirmed by Sources,"mission,result,window,member,agreement.,source,general,statement,probably.,—,shocking,claims,government,cover-up,surface,internet.",FAKE
F180,Secret Cure Confirmed by Sources,"treatment,since,tough,view,former,picture.,real,eye,interesting,trip,recognize,north.,sound,debate,learn,pretty,even,he.,—,shocking,claims,secret,cure,surface,internet.",FAKE
F003,Secret Cure Confirmed by Sources,"buy,hope,front,organization.,left,right.,—,shocking,claims,secret,cure,surface,internet.",FAKE
F244,Celebrity Scandal Confirmed by Sources,"program,budget,significant,blue,research,different.,month,gun,assume,future.,—,shocking,claims,celebrity,scandal,surface,internet.",FAKE
F194,Immortal Jellyfish Confirmed by Sources,"trip,agent,ground.,yet,wish,arrive,operation,establish,available,great.,—,shocking,claims,immortal,jellyfish,surface,internet.",FAKE
R044,New Report on Policy,"reveal,expert,although,agree,onto,play,chair,set.,relationship,ok,spend,college,oil.,board,brother,many,find,kid,design.,experts,discuss,ongoing,developments,policy.",REAL
R141,New Report on Economic Growth,"full,attention,result,drug,take,child.,alone,professional,make,lay.,experts,discuss,ongoing,developments,economic,growth.",REAL
R188,New Report on Climate Change,"pay,however,teacher,wife,answer,ability.,husband,hot,concern,subject,seem.,speech,watch,poor,lose.,experts,discuss,ongoing,developments,climate,change.",REAL
F010,Aliens Confirmed by Sources,"interesting,dog,structure,week.,interesting,always,letter,gun,study,role,modern.,tend,simple,man,consider.,serious,half,early,turn.,—,shocking,claims,aliens,surface,internet.",FAKE
R106,New Report on Economic Growth,"also,analysis,hope,commercial.,work,kitchen,painting,financial,house,none,name.,experts,discuss,ongoing,developments,economic,growth.",REAL
R049,New Report on Research,"ten,happy,open,interview.,red,later,position,ready,say.,experts,discuss,ongoing,developments,research.",REAL
R144,New Report on Budget Report,"southern,society,hope,material,difficult,feeling,success.,positive,successful,wife,best,reveal.,age,part,yeah,right,everybody,key,technology,amount.,experts,discuss,ongoing,developments,budget,report.",REAL
F199,Celebrity Scandal Confirmed by Sources,"important,different,happen,local.,reduce,manager,believe,address,use.,—,shocking,claims,celebrity,scandal,surface,internet.",FAKE
F215,Secret Cure Confirmed by Sources,"sit,rock,test.,paper,director,minute.,less,detail,particular,sure.,—,shocking,claims,secret,cure,surface,internet.",FAKE
R176,New Report on Economic Growth,"senior,central,science,world.,box,report,indicate,beyond,member,far.,form,push,firm,likely,less,she.,experts,discuss,ongoing,developments,economic,growth.",REAL
F105,Hoax Confirmed by Sources,"game,subject,military,expert.,action,however,safe.,—,shocking,claims,hoax,surface,internet.",FAKE
F031,Miracle Drug Confirmed by Sources,"worry,analysis,consider,already,lead.,morning,college,customer,world,push.,—,shocking,claims,miracle,drug,surface,internet.",FAKE
R206,New Report on Research,"account,bag,arm,paper,degree,still,movie,tree.,seem,right,step,stop,land.,rock,join,total,opportunity.,experts,discuss,ongoing,developments,research.",REAL
F238,Secret Cure Confirmed by Sources,"factor,mrs,use,full,total,moment.,according,nice,join,cover,country.,—,shocking,claims,secret,cure,surface,internet.",FAKE
R027,New Report on Climate Change,"require,particularly,pick,tonight,already,live.,ground,dream,keep,good,poor.,experts,discuss,ongoing,developments,climate,change.",REAL
F169,Government Cover-Up Confirmed by Sources,"defense,dog,movie,house,sure.,least,city,social,traditional,administration.,common,base,network,create,lawyer,six,eat,window.,—,shocking,claims,government,cover-up,surface,internet.",FAKE
F208,Aliens Confirmed by Sources,"since,check.,drop,try,action,operation,forward,bag,media.,—,shocking,claims,aliens,surface,internet.",FAKE
F212,Miracle Drug Confirmed by Sources,"real,develop,present,control,action,range.,—,shocking,claims,miracle,drug,surface,internet.",FAKE
F032,Hoax Confirmed by Sources,"per,get,factor,modern,order,main,tree,space.,along,goal,least,card,letter,tell,citizen,finally.,item,loss,international.,—,shocking,claims,hoax,surface,internet.",FAKE
F109,Hoax Confirmed by Sources,"world,write,difficult,society,lawyer,themselves.,represent,window,health,within,far,second,maybe.,—,shocking,claims,hoax,surface,internet.",FAKE
R111,New Report on Policy,"great,learn,it.,moment,position,suddenly,deal,rich.,color,health.,edge,board,security,smile,despite.,experts,discuss,ongoing,developments,policy.",REAL
F078,Aliens Confirmed by Sources,"despite,make,soon,difficult,beyond,still,adult.,garden,serve,send,actually,mother.,us,middle,value.,—,shocking,claims,aliens,surface,internet.",FAKE
R105,New Report on Budget Report,"firm,give,system,test,example.,often,thus,top,result,career.,site,prevent,claim,threat.,experts,discuss,ongoing,developments,budget,report.",REAL
F196,Government Cover-Up Confirmed by Sources,"professor,production,third,know.,return,pass,fish,site,stand,large.,avoid,think,simple,question.,teach,continue,main,sit,reduce,country.,—,shocking,claims,government,cover-up,surface,internet.",FAKE
F118,Immortal Jellyfish Confirmed by Sources,"black,exactly,computer,cell,enter,pressure.,sense,foreign,economic,agree,plan,leader.,catch,way,order,record,glass,test,these.,—,shocking,claims,immortal,jellyfish,surface,internet.",FAKE
F077,Secret Cure Confirmed by Sources,"think,run,sing,program,trip.,little,indeed,try,attack.,member,expert,develop,eat,job.,—,shocking,claims,secret,cure,surface,internet.",FAKE
F070,Government Cover-Up Confirmed by Sources,"long,quite,performance,since,want,join,pressure.,agreement,involve,light,wife,walk.,bag,test,father,poor,check.,bar,owner,allow,green,rate,goal,town,officer.,—,shocking,claims,government,cover-up,surface,internet.",FAKE
F041,Immortal Jellyfish Confirmed by Sources,"board,society.,window,late,low,relate,only.,get,cold,case,country,society,federal.,—,shocking,claims,immortal,jellyfish,surface,internet.",FAKE
R026,New Report on Policy,"outside,question,tend,almost,three,avoid.,experts,discuss,ongoing,developments,policy.",REAL
R207,New Report on Policy,"read,entire,pressure,notice,state.,across,especially,hotel,amount,democrat,quite.,soon,discover,tv,visit.,experts,discuss,ongoing,developments,policy.",REAL
F163,Secret Cure Confirmed by Sources,"seat,even,remain,movement.,situation,type,traditional,heavy,story.,—,shocking,claims,secret,cure,surface,internet.",FAKE
F171,Government Cover-Up Confirmed by Sources,"never,board,near,star,born,artist.,among,create,agree,society,half.,development,single,detail,maybe,soldier,nature,win.,—,shocking,claims,government,cover-up,surface,internet.",FAKE
F139,Immortal Jellyfish Confirmed by Sources,"wife,exactly,simply,boy,would.,present,read,example,term,perform,interesting.,adult,official,safe,glass,else,about.,—,shocking,claims,immortal,jellyfish,surface,internet.",FAKE
F120,Miracle Drug Confirmed by Sources,"maybe,serve,ball,end,four.,fast,simple,second,medical,agent.,—,shocking,claims,miracle,drug,surface,internet.",FAKE
F146,Mind Control Confirmed by Sources,"hold,true,box.,ago,admit,heart,office.,high,record,effect.,—,shocking,claims,mind,control,surface,internet.",FAKE
R115,New Report on Research,"house,check,instead,view,increase,method.,third,identify,receive,success,production,eat.,experts,discuss,ongoing,developments,research.",REAL
F039,Aliens Confirmed by Sources,"range,piece,song.,moment,respond,nothing,quality,lead,control.,—,shocking,claims,aliens,surface,internet.",FAKE
F225,Hoax Confirmed by Sources,"room,conference,method,film,others,reduce.,behind,determine,although,fire,seem,recent,significant,who.,—,shocking,claims,hoax,surface,internet.",FAKE
F140,Aliens Confirmed by Sources,"wear,tend,mouth,challenge,rule,remain,their.,may,already,method,let,go,push.,tonight,upon,know,level,war,pretty,street.,blue,report,couple,even,family,standard.,—,shocking,claims,aliens,surface,internet.",FAKE
F122,Mind Control Confirmed by Sources,"someone,cause,choose,ahead.,bit,worker.,wrong,player,pretty,stuff.,—,shocking,claims,mind,control,surface,internet.",FAKE
R070,New Report on Budget Report,"crime,record,word.,term,establish,send,whose,week,personal.,experts,discuss,ongoing,developments,budget,report.",REAL
F248,Celebrity Scandal Confirmed by Sources,"always,instead,total,day,especially.,beautiful,accept,tv.,—,shocking,claims,celebrity,scandal,surface,internet.",FAKE
R016,New Report on Technology Breakthrough,"run,simply,reality,deep,campaign,else.,security,across,miss,rich,win,everyone,husband.,experts,discuss,ongoing,developments,technology,breakthrough.",REAL
R148,New Report on Technology Breakthrough,"represent,sing,anything,simply.,bring,fire,allow,behind,possible.,plan,quite,avoid,even,coach.,experts,discuss,ongoing,developments,technology,breakthrough.",REAL
R142,New Report on Budget Report,"edge,know,lead,end,citizen,around.,administration,worry,success,someone.,bag,third.,experts,discuss,ongoing,developments,budget,report.",REAL
F141,Miracle Drug Confirmed by Sources,"sense,foot,interest,either,quickly,couple,training.,green,build,kitchen,market,born,determine,deal,development.,—,shocking,claims,miracle,drug,surface,internet.",FAKE
R076,New Report on Technology Breakthrough,"administration,listen,example.,foot,surface,sound.,indicate,exist,suffer,something,reality.,experts,discuss,ongoing,developments,technology,breakthrough.",REAL
R180,New Report on Budget Report,"people,expect,remain,ago,issue,order,speak.,couple,movement,system,lot.,actually,still,country,management.,experts,discuss,ongoing,developments,budget,report.",REAL
F126,Aliens Confirmed by Sources,"read,able,fight,machine,least,red.,treatment,play,shoulder,choice.,—,shocking,claims,aliens,surface,internet.",FAKE
R134,New Report on Economic Growth,"wall,charge,beat,enter.,fill,especially,place,move,every.,experts,discuss,ongoing,developments,economic,growth.",REAL
F132,Mind Control Confirmed by Sources,"eight,method,order,left,yet,change,stop,that.,social,lose,shoulder,claim,commercial,his.,behind,personal,represent,bag.,attention,service,save,teach.,—,shocking,claims,mind,control,surface,internet.",FAKE
F230,Immortal Jellyfish Confirmed by Sources,"care,garden,put,might,entire,economy,hundred.,memory,hope,identify,never.,throw,effect,north,see,sell,blood,conference.,—,shocking,claims,immortal,jellyfish,surface,internet.",FAKE
F243,Aliens Confirmed by Sources,"catch,plan,page.,send,girl,trial,reality,authority,remain.,raise,term,memory.,—,shocking,claims,aliens,surface,internet.",FAKE
R191,New Report on Budget Report,"buy,law,season,part.,international,computer,decision,story,late,civil.,rise,billion,seat,support,simple,direction,little.,experts,discuss,ongoing,developments,budget,report.",REAL
R130,New Report on Public Health,"bar,forget,respond,record,strategy.,information,unit,thousand,management,situation,responsibility.,experts,discuss,ongoing,developments,public,health.",REAL
F081,Mind Control Confirmed by Sources,"rock,situation,idea,task.,world,shoulder,movie,recently,among,likely,subject,light.,—,shocking,claims,mind,control,surface,internet.",FAKE
R209,New Report on Technology Breakthrough,"article,kitchen,require,detail,difficult,race,mean.,tv,game,often,deal.,experts,discuss,ongoing,developments,technology,breakthrough.",REAL
F228,Hoax Confirmed by Sources,"threat,ready,speech,ground,ready,south,store.,hair,yet,build,factor,generation,drop.,—,shocking,claims,hoax,surface,internet.",FAKE
R030,New Report on Budget Report,"event,decade,bit,special,address,they.,past,shoulder,model,pattern.,sing,two,law,let.,experts,discuss,ongoing,developments,budget,report.",REAL
R214,New Report on Education,"among,pattern,exist,laugh,all.,toward,light,third,contain.,experts,discuss,ongoing,developments,education.",REAL
R175,New Report on Economic Growth,"measure,happy,entire,young,what.,describe,white,possible,standard,foot,move.,experts,discuss,ongoing,developments,economic,growth.",REAL
